group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
EllebedyVaccineCohort,mRNA_397-017_d0,A/Jeju/1047/2023_H3N2,239.4,interpolated,24.03,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Jeonbuk/1544/2023_H1N1,46.51,interpolated,6.034,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/KANAGAWA/AC2316/2023_H3N2,210.3,interpolated,15.78,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/KANAGAWA/IC2239/2023_H3N2,212.6,interpolated,46.72,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Kansas/14/2017_H3N2,343.3,interpolated,89.27,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Krabi/THIS050/2023_H3N2,286.5,interpolated,23.09,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Lisboa/124/2024_H3N2,47.92,interpolated,9.039,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Luga/RII-11393S/2023_H3N2,163.1,interpolated,31.91,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Malaysia/IMR-SARI1989/2023_H3N2,113.8,interpolated,2.9,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Maldives/852/2023_H3N2,156.4,interpolated,24.17,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Massachusetts/18/2022_H3N2,171.5,interpolated,17.48,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Michigan/45/2015_H1N1,1415,interpolated,159.2,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Netherlands/01685/2023_H3N2,169,interpolated,22.56,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Netherlands/01693/2023_H3N2,179.8,interpolated,41.67,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Netherlands/01760/2023_H3N2,212.6,interpolated,11.77,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Netherlands/1739/2023_H1N1,40,upper,0.4179,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Norway/7787/2023_H1N1,44,interpolated,1.37,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Oman/3011/2023_H3N2,215.9,interpolated,25.56,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Oman/CPHL_7248310/2024_H3N2,191,interpolated,45.53,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Ontario/RV00796/2023_H3N2,124.2,interpolated,3.206,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Pennsylvania/51/2023_H1N1,45.13,interpolated,0.2689,2,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Romania/543634/2022_H3N2,288.6,interpolated,3.91,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SENDAI/45/2023_H3N2,188,interpolated,41.58,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SOUTHAFRICA/R07876/202023_H3N2,202.6,interpolated,19.49,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Saint-Petersburg/RII-166/2023_H3N2,149.9,interpolated,6.531,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SamutSongkhram/THIS061/2023_H3N2,182.6,interpolated,56.72,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Saskatchewan/SKFLU317847/2023_H3N2,236,interpolated,20.89,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Schleswig-Holstein/4/2023_H3N2,296.7,interpolated,11.86,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Shaanxi-Yuyang/1204/2024_H3N2,44.13,interpolated,7.222,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Singapore/INFIMH-16-0019/2016X-307A_H3N2,4230,interpolated,1159,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Singapore/INFIMH-16-0019/2016_H3N2,1022,interpolated,205.8,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Solwezi/13-NIC-001/2023_H3N2,160.5,interpolated,18.22,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SouthAfrica/K056863/2023_H3N2,161.9,interpolated,32.87,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SouthAfrica/K056872/2023_H3N2,85.55,interpolated,49.85,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SouthAfrica/PET28931/2023_H3N2,185.1,interpolated,32.9,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SouthAfrica/R05384/2023_H3N2,128.3,interpolated,8.948,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SouthAfrica/R05510/2023_H3N2,371.9,interpolated,73.83,2,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SouthAfrica/R06240/2023_H3N2,227.8,interpolated,33.68,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SouthAfrica/R06359/2023_H3N2,246.2,interpolated,62.27,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SouthAfrica/R06477/2023_H3N2,165.5,interpolated,37.51,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SouthAfrica/R06506/2023_H3N2,138,interpolated,12.15,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SouthAfrica/R07073/2023_H3N2,204.7,interpolated,16.91,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SouthAfrica/R07188/2023_H3N2,212.7,interpolated,46.78,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SouthDakota/22/2023_H3N2,147.3,interpolated,31.23,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SouthSudan/631/2023_H3N2,155.2,interpolated,12.31,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SouthSudan/642/2023_H3N2,83.09,interpolated,67.43,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/SuratThani/P152/2023_H3N2,134,interpolated,60.49,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Switzerland/9715293/2013NIB-88_H3N2,921.4,interpolated,65.86,2,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Switzerland/9715293/2013_H3N2,441.6,interpolated,31.09,2,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Sydney/332/2023_H3N2,190.2,interpolated,7.264,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Sydney/710/2023_H3N2,239.5,interpolated,20.57,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Sydney/715/2023_H3N2,160.4,interpolated,24.51,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Sydney/749/2023_H3N2,232.4,interpolated,36.06,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/TECPAN/017FLU/2023_H3N2,139.6,interpolated,41.53,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Texas/50/2012X-223A_H3N2,5959,interpolated,523.7,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Texas/50/2012_H3N2,3238,interpolated,344.1,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Thailand/8/2022_H3N2,132.8,interpolated,4.41,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Townsville/68/2023_H3N2,127.9,interpolated,27.69,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Victoria/1033/2023_H3N2,209.7,interpolated,40.5,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Victoria/1389/2023_H1N1,42.79,interpolated,1.008,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Victoria/4897/2022_IVR-238_H1N1,390.8,interpolated,62.27,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Wisconsin/27/2023_H3N2,170.3,interpolated,22.01,2,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Wisconsin/588/2019_H1N1,80.59,interpolated,3.241,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/Wisconsin/67/2022_H1N1,42.84,interpolated,1.566,3,midpoint
EllebedyVaccineCohort,mRNA_397-017_d0,A/YAMAGATA/98/2023_H3N2,85.85,interpolated,4.184,2,midpoint
