group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
EllebedyVaccineCohort,mRNA_397-015_d181,A/Romania/543634/2022_H3N2,382.4,interpolated,82.01,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SENDAI/45/2023_H3N2,74.5,interpolated,38.2,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SOUTHAFRICA/R07876/202023_H3N2,154.8,interpolated,27.66,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Saint-Petersburg/RII-166/2023_H3N2,148.5,interpolated,11.62,2,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SamutSongkhram/THIS061/2023_H3N2,181.9,interpolated,28.24,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Saskatchewan/SKFLU317847/2023_H3N2,174.9,interpolated,16.82,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Schleswig-Holstein/4/2023_H3N2,287.3,interpolated,61.52,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Singapore/INFIMH-16-0019/2016X-307A_H3N2,2326,interpolated,,1,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Singapore/INFIMH-16-0019/2016_H3N2,123.5,interpolated,11.89,2,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Solwezi/13-NIC-001/2023_H3N2,146.5,interpolated,5.754,2,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SouthAfrica/K056863/2023_H3N2,191.8,interpolated,19.81,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SouthAfrica/K056872/2023_H3N2,165.9,interpolated,32.01,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SouthAfrica/PET28931/2023_H3N2,162.9,interpolated,34.83,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SouthAfrica/R05384/2023_H3N2,208.5,interpolated,66.54,2,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SouthAfrica/R05510/2023_H3N2,295.6,interpolated,60.26,2,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SouthAfrica/R06240/2023_H3N2,187.9,interpolated,39.33,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SouthAfrica/R06359/2023_H3N2,138.5,interpolated,21.24,2,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SouthAfrica/R06477/2023_H3N2,222,interpolated,33.3,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SouthAfrica/R06506/2023_H3N2,255.7,interpolated,8.848,2,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SouthAfrica/R07073/2023_H3N2,223.2,interpolated,45.18,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SouthAfrica/R07188/2023_H3N2,124,interpolated,62.89,2,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SouthDakota/22/2023_H3N2,244.3,interpolated,51.95,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SouthSudan/631/2023_H3N2,113.4,interpolated,14.36,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/SuratThani/P152/2023_H3N2,326.5,interpolated,84.15,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Switzerland/9715293/2013NIB-88_H3N2,2288,interpolated,237.5,2,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Switzerland/9715293/2013_H3N2,453.1,interpolated,13.92,2,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Sydney/332/2023_H3N2,142.9,interpolated,13.84,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Sydney/710/2023_H3N2,139.8,interpolated,7.954,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Sydney/715/2023_H3N2,165.1,interpolated,17.41,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Sydney/749/2023_H3N2,199.7,interpolated,87.39,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/TECPAN/017FLU/2023_H3N2,370.9,interpolated,16.35,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Texas/50/2012X-223A_H3N2,5409,interpolated,1614,2,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Texas/50/2012_H3N2,2455,interpolated,295.8,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Thailand/8/2022_H3N2,181.1,interpolated,16.14,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Townsville/68/2023_H3N2,130.7,interpolated,6.713,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Victoria/1033/2023_H3N2,127.2,interpolated,7.297,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Victoria/1389/2023_H1N1,163.9,interpolated,6.325,2,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Victoria/2570/2019_H1N1,494,interpolated,,1,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Victoria/4897/2022_R142K_H1N1,516.3,interpolated,43.33,2,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Wisconsin/27/2023_H3N2,327.6,interpolated,192.8,2,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Wisconsin/588/2019_H1N1,484.3,interpolated,28.07,3,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/Wisconsin/67/2022_H1N1,153.1,interpolated,,1,midpoint
EllebedyVaccineCohort,mRNA_397-015_d181,A/YAMAGATA/98/2023_H3N2,147.7,interpolated,,1,midpoint
