group,serum,virus,titer,titer_bound,titer_sem,n_replicates,titer_as
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Norway/7787/2023_H1N1,40,upper,0,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Oman/3011/2023_H3N2,257,interpolated,32.83,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Oman/CPHL_7248310/2024_H3N2,42.17,upper,2.172,2,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Ontario/RV00796/2023_H3N2,89.55,interpolated,8.194,2,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Pennsylvania/51/2023_H1N1,40,upper,0,2,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Romania/543634/2022_H3N2,362.3,interpolated,41.7,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SENDAI/45/2023_H3N2,57.53,interpolated,12.52,2,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SOUTHAFRICA/R07876/202023_H3N2,288.1,interpolated,21.38,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Saint-Petersburg/RII-166/2023_H3N2,298.6,interpolated,14.8,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SamutSongkhram/THIS061/2023_H3N2,307.3,interpolated,11,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Saskatchewan/SKFLU317847/2023_H3N2,339.8,interpolated,47.77,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Schleswig-Holstein/4/2023_H3N2,288.8,interpolated,47.31,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Shaanxi-Yuyang/1204/2024_H3N2,43.42,upper,3.423,2,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Singapore/INFIMH-16-0019/2016X-307A_H3N2,672,interpolated,40.21,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Singapore/INFIMH-16-0019/2016_H3N2,40,upper,0,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Solwezi/13-NIC-001/2023_H3N2,70,interpolated,8.235,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SouthAfrica/K056863/2023_H3N2,298.8,interpolated,67.28,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SouthAfrica/K056872/2023_H3N2,229.7,interpolated,2.911,2,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SouthAfrica/PET28931/2023_H3N2,311.8,interpolated,26.32,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SouthAfrica/R05384/2023_H3N2,244.3,interpolated,23.76,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SouthAfrica/R05510/2023_H3N2,418.9,interpolated,108.5,2,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SouthAfrica/R06240/2023_H3N2,395.5,interpolated,11.13,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SouthAfrica/R06359/2023_H3N2,161.6,interpolated,0.1979,2,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SouthAfrica/R06477/2023_H3N2,250.4,interpolated,33.39,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SouthAfrica/R06506/2023_H3N2,190.8,interpolated,52.25,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SouthAfrica/R07073/2023_H3N2,271.4,interpolated,56.75,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SouthAfrica/R07188/2023_H3N2,328.4,interpolated,75.96,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SouthDakota/22/2023_H3N2,197.2,interpolated,44.3,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SouthSudan/631/2023_H3N2,59.38,interpolated,12.8,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SouthSudan/642/2023_H3N2,105.4,interpolated,36.61,2,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/SuratThani/P152/2023_H3N2,319.3,interpolated,29.54,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Switzerland/9715293/2013NIB-88_H3N2,66.08,interpolated,10.28,2,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Switzerland/9715293/2013_H3N2,40,upper,,1,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Sydney/332/2023_H3N2,98.55,interpolated,30.66,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Sydney/710/2023_H3N2,300.9,interpolated,14.99,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Sydney/715/2023_H3N2,271.8,interpolated,26.45,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Sydney/749/2023_H3N2,353.3,interpolated,21.98,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/TECPAN/017FLU/2023_H3N2,182,interpolated,54.98,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Texas/50/2012X-223A_H3N2,457.5,interpolated,60.85,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Thailand/8/2022_H3N2,331.8,interpolated,30.46,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Townsville/68/2023_H3N2,269.3,interpolated,29.6,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Victoria/1033/2023_H3N2,320.8,interpolated,23.73,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Victoria/1389/2023_H1N1,40,upper,0,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Victoria/4897/2022_IVR-238_H1N1,118.9,interpolated,56.22,2,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Wisconsin/27/2023_H3N2,294.1,interpolated,38.28,2,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Wisconsin/588/2019_H1N1,40,upper,0,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/Wisconsin/67/2022_H1N1,40,upper,0,3,midpoint
EllebedyVaccineCohort,mRNA-1010_397-025_d0,A/YAMAGATA/98/2023_H3N2,41.92,interpolated,0.3804,3,midpoint
